Time,M1,M2,M3,state,p1,p2,p3,p4,T1,T1F,T2,T2F,TR,T3,Pretry,R1,R2,R3,r1,r2,r3,V
1675,0.9514121876166186,0.44802990713250956,0.9476285533165906,0,0.9820676241888402,0.7773547684030321,0.47587217980357743,0.8855401155780502,0.0,0.0,32.430429577245704,12.44355157204502,-0.5919315131350219,49.18452083126623,0.6,0.9461954056845946,83.82422244409909,0.12229984262716671,0.0,0.0,0.0,0.0
1680,0.9514142801937883,0.44800566945160214,0.9476509504349672,0,0.9820680407581774,0.7773551592545958,0.4758474043307245,0.8855444468010727,0.0,0.0,32.430439593575585,12.443773933217003,-0.5919186814643727,49.184709086540856,0.6,0.9461812245877914,83.82359198452421,0.12229278369689953,0.0,0.0,0.0,0.0
1685,0.9514163613047816,0.4479815645799051,0.9476732248294074,0,0.9820684550449429,0.7773555479645071,0.47582276454171774,0.8855487542913665,0.0,0.0,32.43044955502147,12.443995075971607,-0.5919059201042476,49.18489631027974,0.6,0.9461671217324303,83.82296498872246,0.12228576372114569,0.0,0.0,0.0,0.0
1690,0.9514184310435838,0.44795759142881847,0.9476953775058453,0,0.9820688670678462,0.7773559345503206,0.47579825932498454,0.8855530382434618,0.0,0.0,32.43045946203322,12.44421501029586,-0.5918932284783308,49.18508251093808,0.6,0.9461530964727691,83.82234142822657,0.12227878237833907,0.0,0.0,0.0,0.0
1695,0.9514204895031554,0.447933748921607,0.9477174094592509,0,0.9820692768453931,0.7773563190293994,0.475773887581061,0.8855572988497691,0.0,0.0,32.4304693150558,12.444433746067933,-0.591880606016588,49.18526769687893,0.6,0.946139148170153,83.82172127488022,0.1222718393504426,0.0,0.0,0.0,0.0
1700,0.9514225367754467,0.44791003599323903,0.9477393216737792,0,0.9820696843958882,0.777356701418918,0.47574964822242755,0.8855615363006073,0.0,0.0,32.430479114529355,12.444651293058637,-0.5918680521551807,49.185451876374465,0.6,0.9461252761929158,83.82110450083418,0.1222649343229008,0.0,0.0,0.0,0.0
1705,0.9514245729514114,0.44788645159022805,0.9477611151229172,0,0.9820700897374375,0.7773570817358646,0.4757255401733472,0.8855657507842325,0.0,0.0,32.43048886088923,12.444867660932863,-0.5918555663363827,49.185635057607136,0.6,0.946111479916286,83.82049107854168,0.12225806698459163,0.0,0.0,0.0,0.0
1710,0.9514265981210194,0.44786299467047663,0.9477827907696272,0,0.9820704928879513,0.777357459997044,0.4757015623697066,0.885569942486865,0.0,0.0,32.43049855456607,12.445082859251011,-0.591843148008497,49.18581724867099,0.6,0.9460977587222921,83.81988098075468,0.12225123702778082,0.0,0.0,0.0,0.0
1715,0.9514286123732709,0.44783966420312277,0.94780434956649,0,0.982070893865147,0.7773578362190796,0.4756777137588593,0.8855741115927178,0.0,0.0,32.4305081959859,12.445296897470408,-0.5918307966257752,49.18599845757277,0.6,0.9460841119996708,83.81927418051968,0.12224444414807487,0.0,0.0,0.0,0.0
1720,0.9514306157962094,0.4478164591683891,0.9478257924558425,0,0.9820712926865514,0.777358210418416,0.47565399329947156,0.885578258284023,0.0,0.0,32.43051778557014,12.445509784946687,-0.5918185116483369,49.18617869223314,0.6,0.9460705391437761,83.81867065117372,0.12223768804437599,0.0,0.0,0.0,0.0
1725,0.9514326084769337,0.4477933785574342,0.9478471203699171,0,0.9820716893695032,0.7773585826113216,0.4756303999613712,0.8855823827410585,0.0,0.0,32.43052732373569,12.445721530935161,-0.5918062925420913,49.18635796048783,0.6,0.9460570395564901,83.81807036634055,0.12223096841883818,0.0,0.0,0.0,0.0
1730,0.9514345905016114,0.44777042137220624,0.9478683342309754,0,0.9820720839311557,0.777358952813891,0.47560693272539795,0.885586485142174,0.0,0.0,32.43053681089501,12.445932144592147,-0.5917941387786597,49.18653627008876,0.6,0.9460436126461346,83.81747329992677,0.1222242849768228,0.0,0.0,0.0,0.0
1735,0.9514365619554908,0.44774758662529957,0.9478894349514412,0,0.9820724763884795,0.7773593210420466,0.47558359058325694,0.8855905656638169,0.0,0.0,32.43054624745615,12.446141634976295,-0.5917820498352999,49.18671362870514,0.6,0.9460302578273851,83.81687942611802,0.12221763742685593,0.0,0.0,0.0,0.0
1739,0.9514385229229133,0.4477248733398126,0.9479104234340323,1,0.9820728667582643,0.7773596873115418,0.4755603725373745,0.8855946244805575,0.0,0.0,32.43055563382282,12.446350011049887,-0.5917700251948302,49.18689004392462,0.6,0.9460169745211863,83.81628871937525,0.12221102548058578,0.0,0.0,0.0,0.0
1740,0.9514520700233099,0.44770157137544586,0.9479023666774135,1,0.9820755635795403,0.7773622176389539,0.475536260767204,0.8855960223620558,0.0,0.0,32.43062047837358,12.446596548054844,-0.5917576889018747,49.18708012357281,0.6,0.9460049947740363,83.81608285255034,0.12220779174103644,0.0,0.0,0.0,0.0
1745,0.9514655454459268,0.44767839270189586,0.9478943525491367,1,0.9820782461319206,0.7773647345783903,0.4755122765975027,0.8855974128473557,0.0,0.0,32.430684979831476,12.446841780631203,-0.5917454178803108,49.187269197508584,0.6,0.9459930789473305,83.81587808004416,0.12220457522804905,0.0,0.0,0.0,0.0
1750,0.951478949758134,0.4476553363432459,0.9478863807117741,1,0.9820809145283518,0.7773672382358243,0.47548841901804373,0.8855987959950025,0.0,0.0,32.43074914091228,12.44708571910426,-0.5917332116134778,49.18745727369271,0.6,0.9459812265308416,83.81567439315398,0.1222013758043358,0.0,0.0,0.0,0.0
1755,0.9514922835213295,0.447632401333852,0.9478784508314504,1,0.9820835688805911,0.777369728716114,0.4754646870292357,0.8856001718629246,0.0,0.0,32.43081296430319,12.447328373690613,-0.5917210695901546,49.18764436000218,0.6,0.945969437019758,83.8154717832693,0.12219819333406436,0.0,0.0,0.0,0.0
1760,0.9515055472910174,0.44760958671820816,0.9478705625777951,1,0.9820862092992229,0.7773722061230163,0.47544107964198395,0.885601540508443,0.0,0.0,32.430876452663185,12.447569754499607,-0.5917089913044866,49.1878304642313,0.6,0.9459577099146131,83.81527024187035,0.12219502768283773,0.0,0.0,0.0,0.0
1765,0.9515187416168851,0.4475868915508138,0.9478627156238971,1,0.9820888358936732,0.7773746705592018,0.47541759587755283,0.8856029019882781,0.0,0.0,32.43093960862338,12.447809871534739,-0.5916969762559163,49.18801559409272,0.6,0.9459460447212134,83.81506976052698,0.12219187871767574,0.0,0.0,0.0,0.0
1770,0.9515318670428787,0.4475643148960429,0.9478549096462596,1,0.9820914487722259,0.7773771221262689,0.4753942347674303,0.885604256358558,0.0,0.0,32.431002434787445,12.448048734695007,-0.591685023949114,49.18819975721856,0.6,0.9459344409505702,83.81487033089752,0.12218874630699655,0.0,0.0,0.0,0.0
1773,0.9515449241072788,0.4475418558280156,0.9478471443247557,2,0.9820940480420359,0.7773795609247576,0.47537099535319505,0.8856056036748259,0.0,0.0,32.4310649337319,12.44828635377632,-0.5916731338939097,49.188382961161466,0.6,0.9459228981188296,83.81467194472756,0.12218563032059844,0.0,0.0,0.0,0.0
1775,0.9515579133427727,0.4475195134304716,0.9478394193425843,2,0.9820966338091457,0.7773819870541632,0.47534787668638523,0.8856069439920483,0.0,0.0,32.431127108006514,12.448522738472796,-0.591661305605226,49.18856521339558,0.6,0.9459114157472075,83.81447459384889,0.12218253062964098,0.0,0.0,0.0,0.0
1780,0.9515708352765283,0.44749728679664535,0.9478317343862273,2,0.9820992061784984,0.77738440061295,0.47532487782836963,0.8856082773646219,0.0,0.0,32.431188960134634,12.448757898378096,-0.5916495386030121,49.18874652131759,0.6,0.9458999933619219,83.81427827017828,0.12217944710662823,0.0,0.0,0.0,0.0
1785,0.9515836904302646,0.44747517502914386,0.947824089145407,2,0.9821017652539528,0.7773868016985648,0.47530199785022037,0.885609603846381,0.0,0.0,32.43125049261351,12.448991842986729,-0.591637832412179,49.18892689224776,0.6,0.9458886304941282,83.8140829657165,0.12217637962539087,0.0,0.0,0.0,0.0
1790,0.9515964793203218,0.4474531772398253,0.9478164833130445,2,0.9821043111382964,0.7773891904074497,0.47527923583258797,0.8856109234906054,0.0,0.0,32.43131170791465,12.449224581695315,-0.591626186562536,49.189106333430864,0.6,0.9458773266798546,83.8138886725471,0.1221733280610684,0.0,0.0,0.0,0.0
1795,0.9516092024577308,0.44743129254968067,0.9478089165852185,2,0.9821068439332604,0.777391566835055,0.4752565908655783,0.8856122363500265,0.0,0.0,32.431372608484175,12.449456123803856,-0.5916146005887265,49.1892848520372,0.6,0.9458660814599399,83.81369538283545,0.12217029229009357,0.0,0.0,0.0,0.0
1800,0.9515494440078847,0.44743448327929974,0.9478049259323217,2,0.9820949478186496,0.7773804051517927,0.47525552552083455,0.8855991890279091,0.0,0.0,32.431086568688144,12.449257919781527,-0.591616289792894,49.18921318499969,0.6,0.9458262634788444,83.81146785834541,0.1221808837691611,0.0,0.0,0.0,0.0
1805,0.9514899912278587,0.44743765768805116,0.9478009556919718,2,0.9820831125537298,0.7773693005615394,0.4752544656237308,0.8855862084440123,0.0,0.0,32.43080199201127,12.44906072959051,-0.5916179703566312,49.18914188454549,0.6,0.9457866502981583,83.80925176099524,0.12219142036299063,0.0,0.0,0.0,0.0
1810,0.951430841778343,0.44744081590083956,0.9477970057079501,2,0.9820713376728147,0.7773582526273589,0.4752534111325889,0.8855732940875842,0.0,0.0,32.43051886725622,12.448864545471897,-0.5916196423460635,49.189070947869126,0.6,0.9457472403419054,83.80704700307919,0.12220190249704961,0.0,0.0,0.0,0.0
1815,0.9513719933438376,0.4474439580412983,0.9477930758256282,2,0.9820596227149577,0.777347260916762,0.4752523620061547,0.8855604454530718,0.0,0.0,32.430237183339614,12.448669359745747,-0.5916213058266437,49.18900037219366,0.6,0.9457080320502365,83.80485349778664,0.12221233059241961,0.0,0.0,0.0,0.0
1820,0.95131344363235,0.4474470842318054,0.9477891658919476,2,0.9820479672238919,0.7773363250016504,0.4752513182035927,0.8855476620400544,0.0,0.0,32.429956929290604,12.448475164810084,-0.5916229608631601,49.18893015477035,0.6,0.9456690238792259,83.80267115919088,0.12222270506585274,0.0,0.0,0.0,0.0
1820,0.9512551903750978,0.44745019459349983,0.9477852757553996,4,0.9820363707479707,0.7773254444582608,0.47525027968448097,0.8855349433531788,0.0,0.0,32.42967809424944,12.448281953139917,-0.5916246075197448,49.188860292878296,0.6,0.9456302143006674,83.80049990223786,0.12223302632982763,0.0,0.0,0.0,0.0
1825,0.9511972313262156,0.4474532892462968,0.9477814052660058,4,0.9820248328401098,0.7773146188671105,0.4752492464088056,0.8855222889020957,0.0,0.0,32.42940066746606,12.448089717286269,-0.591626245859882,49.18879078382409,0.6,0.9455916018018751,83.79833964273509,0.12224329479260318,0.0,0.0,0.0,0.0
1830,0.9511395642624662,0.4474563683089034,0.9477775542752992,0,0.9820133530577291,0.7773038478129435,0.47524821833695585,0.8855096982013957,0.0,0.0,32.42912463829872,12.447898449875208,-0.5916278759464166,49.18872162494143,0.6,0.9455531848854861,83.7961902973408,0.12225351085827348,0.0,0.0,0.0,0.0
1835,0.9510821869829568,0.4474594318988335,0.9477737226363047,0,0.9820019309626972,0.7772931308846767,0.4752471954297188,0.8854971707705486,0.0,0.0,32.42884999621262,12.447708143606913,-0.5916294978415615,49.18865281359084,0.6,0.9455149620692688,83.79405178355314,0.12226367492681951,0.0,0.0,0.0,0.0
1840,0.9510250973088584,0.44746248013242323,0.9477699102035206,0,0.9819905661212744,0.7772824676753486,0.47524617764827476,0.885484706133841,0.0,0.0,32.42857673077858,12.447518791254751,-0.5916311116069062,49.18858434715931,0.6,0.9454769318859304,83.79192401969985,0.12227378739416246,0.0,0.0,0.0,0.0
1845,0.9509682930831306,0.4474655131248449,0.9477661168329006,0,0.9819792581040587,0.7772718577820672,0.4752451649541917,0.8854723038203169,0.0,0.0,32.42830483167171,12.447330385664351,-0.5916327173034241,49.18851622305995,0.6,0.94543909288293,83.78980692492755,0.12228384865221453,0.0,0.0,0.0,0.0
1850,0.9509117721702492,0.4474685309901224,0.9477623423818347,0,0.9819680064859315,0.7772613008059592,0.4752441573094214,0.8854599633637183,0.0,0.0,32.42803428867012,12.447142919752705,-0.5916343149914807,49.18844843873163,0.6,0.9454014436222941,83.78770041919172,0.12229385908892935,0.0,0.0,0.0,0.0
1855,0.9508555324559396,0.44747153384114474,0.9477585867091323,0,0.9819568108460038,0.7772507963521205,0.4752431546762936,0.8854476843024259,0.0,0.0,32.4277650916536,12.446956386507289,-0.5916359047308405,49.1883809916388,0.6,0.9453639826804331,83.78560442324657,0.1223038190883529,0.0,0.0,0.0,0.0
1860,0.9508344660178795,0.44751779496142813,0.9477599836314744,0,0.9819526171501792,0.7772468615628195,0.4752908889031686,0.8854435728212866,0.0,0.0,32.42766425504118,12.446483492280185,-0.5916603958305297,49.18800822270726,0.6,0.9453886466481487,83.78621520035657,0.1223119676731674,0.0,0.0,0.0,0.0
1865,0.9508135038691168,0.4475638270662646,0.9477613736383594,0,0.9819484442152251,0.7772429462526736,0.47533838683058804,0.8854394816940143,0.0,0.0,32.42756391761991,12.446012939113617,-0.5916847656871511,49.18763729916647,0.6,0.9454131906075777,83.78682297666826,0.12232007649140263,0.0,0.0,0.0,0.0
1870,0.950792645237138,0.4476096318520648,0.9477627567810128,0,0.9819442918873571,0.7772390502773927,0.47538565020885454,0.8854354107698397,0.0,0.0,32.427464075692086,12.445544709666384,-0.5917090151988016,49.18726820734686,0.6,0.9454376154324697,83.78742777424424,0.12232814583346076,0.0,0.0,0.0,0.0
1875,0.950771889357041,0.4476552109985261,0.9477641331101557,0,0.9819401600143062,0.7772351734941081,0.4754326807710272,0.8854313598994789,0.0,0.0,32.42736472559641,12.445078786768157,-0.5917331452547298,49.18690093371357,0.6,0.9454619219881139,83.78802961493126,0.12233617598692301,0.0,0.0,0.0,0.0
1880,0.9507512354714408,0.4477005661688377,0.9477655026760105,0,0.9819360484452997,0.7772313157613557,0.4754794802331332,0.8854273289351147,0.0,0.0,32.427265863707596,12.44461515341734,-0.5917571567354444,49.18653546486471,0.6,0.9454861111314403,83.78862852036309,0.12234416723658466,0.0,0.0,0.0,0.0
1885,0.9507306828303778,0.4477456990098831,0.947766865528307,0,0.9819319570310433,0.7772274769390579,0.4755260502943765,0.8854233177303799,0.0,0.0,32.427167486435884,12.444153792779026,-0.5917810505128223,49.186171787529815,0.6,0.94551018371112,83.78922451196277,0.12235211986448695,0.0,0.0,0.0,0.0
1890,0.9507102306912271,0.44779061115243923,0.9477682217162892,0,0.9819278856237026,0.7772236568885074,0.4755723926373435,0.8854193261403381,0.0,0.0,32.42706959022663,12.443694688182955,-0.5918048274502129,49.185809888568194,0.6,0.9455341405676652,83.7898176109455,0.12236003414995206,0.0,0.0,0.0,0.0
1895,0.9506898783186088,0.4478353042113732,0.9477695712887202,0,0.9819238340768854,0.7772198554723497,0.4756185089282059,0.8854153540214672,0.0,0.0,32.426972171559854,12.4432378231215,-0.5918284884025431,49.185449754967365,0.6,0.9455579825335263,83.7904078383209,0.12236791036961496,0.0,0.0,0.0,0.0
1900,0.9506696249843002,0.44787977978583543,0.9477709142938888,0,0.9819198022456246,0.7772160725545676,0.4756644008169198,0.885411401231642,0.0,0.0,32.42687522694985,12.442783181247687,-0.5918520342164192,49.18509137384148,0.6,0.9455817104331894,83.7909952148957,0.12237574879745543,0.0,0.0,0.0,0.0
1905,0.9506494699671483,0.44792403945945075,0.9477722507796148,0,0.9819157899863602,0.777212308000464,0.4757100699374233,0.8854074676301168,0.0,0.0,32.426778752944756,12.442330746373264,-0.5918754657302279,49.184734732429796,0.6,0.9456053250832697,83.79157976127598,0.12238354970483051,0.0,0.0,0.0,0.0
1910,0.950629412552985,0.4479680848005062,0.947773580793255,0,0.9819117971569227,0.7772085616766465,0.4757555179078299,0.8854035530775095,0.0,0.0,32.42668274612612,12.44188050246676,-0.591898783774236,49.18437981809517,0.6,0.9456288272926066,83.79216149786978,0.12239131336050513,0.0,0.0,0.0,0.0
1915,0.9506094520345425,0.4480119173621363,0.9477749043817085,0,0.9819078236165164,0.7772048334510119,0.4758007463306195,0.8853996574357843,0.0,0.0,32.42658720310854,12.441432433651588,-0.5919219891706886,49.18402661832254,0.6,0.9456522178623553,83.79274044488933,0.12239904003068375,0.0,0.0,0.0,0.0
1920,0.9505965683049034,0.4480134210691024,0.9478026491847389,0,0.981905258852457,0.7772024270279898,0.4758024708166688,0.8854018237778941,0.0,0.0,32.42652553384825,12.44138241725991,-0.5919227852481935,49.1840048863269,0.6,0.945650502969795,83.79233141303028,0.12239620483438324,0.0,0.0,0.0,0.0
1925,0.9505837465162722,0.44801491754670814,0.9478302605992931,0,0.9819027064189942,0.7772000321743093,0.4758041870174721,0.8854039797048976,0.0,0.0,32.42646416107479,12.441332641331655,-0.5919235774984027,49.18398325881202,0.6,0.9456487963103495,83.79192434854083,0.12239338328944326,0.0,0.0,0.0,0.0
1930,0.9505709862230302,0.4480164068469632,0.9478577395850006,0,0.9819001662274186,0.7771976488067376,0.47580589499259535,0.8854061252917237,0.0,0.0,32.426403082655156,12.441283104136872,-0.5919243659488508,49.18396173502622,0.6,0.9456470978248704,83.79151923726096,0.1223905752975044,0.0,0.0,0.0,0.0
1935,0.9505582869838227,0.44801788902137973,0.9478850870923076,0,0.9818976381898696,0.7771952768428384,0.4758075948010351,0.885408260612584,0.0,0.0,32.42634229647677,12.441233803962158,-0.5919251506268086,49.18394031422505,0.6,0.9456454074547749,83.79111606516624,0.12238778076115027,0.0,0.0,0.0,0.0
1940,0.9505456483615089,0.44801936412097804,0.9479123040625868,0,0.9818951222193255,0.7771929162009626,0.4758092865012252,0.8854103857409821,0.0,0.0,32.4262818004472,12.441184739110472,-0.591925931559287,49.18391899567113,0.6,0.9456437251420389,83.79071481836614,0.12238499958389569,0.0,0.0,0.0,0.0
1945,0.9505330699231108,0.4480208321962926,0.9479393914282456,0,0.9818926182295936,0.7771905668002387,0.4758109701510434,0.885412500749721,0.0,0.0,32.42622159249396,12.441135907900938,-0.5919267087730393,49.18389777863413,0.6,0.9456420508291895,83.79031548310263,0.12238223167017577,0.0,0.0,0.0,0.0
1950,0.9505205512397645,0.4480222932973776,0.9479663501128325,0,0.9818901261352999,0.7771882285605632,0.4758126458078177,0.8854146057109125,0.0,0.0,32.426161670564255,12.44108730866865,-0.5919274822945647,49.183876662390674,0.6,0.9456403844592998,83.78991804574828,0.12237947692533498,0.0,0.0,0.0,0.0
1955,0.9505080918866711,0.44802374747381285,0.9479931810311416,0,0.9818876458518796,0.7771859014025925,0.475814313528333,0.8854167006959847,0.0,0.0,32.42610203262474,12.441038939764471,-0.5919282521501112,49.18385564622419,0.6,0.9456387259759815,83.78952249280498,0.12237673525561614,0.0,0.0,0.0,0.0
1960,0.9504956914430485,0.4480251947747095,0.948019885089317,0,0.9818851772955677,0.7771835852477327,0.47581597336883796,0.8854187857756901,0.0,0.0,32.4260426766613,12.440990799554879,-0.5919290183656789,49.18383472942492,0.6,0.9456370753233788,83.78912881090231,0.12237400656815026,0.0,0.0,0.0,0.0
1965,0.9504833494920845,0.44802663524871505,0.9480464631849538,0,0.9818827203833892,0.7771812800181316,0.47581762538505057,0.8854208610201137,0.0,0.0,32.42598360067881,12.440942886421743,-0.5919297809670223,49.1838139112898,0.6,0.9456354324461616,83.788736986796,0.12237129077094587,0.0,0.0,0.0,0.0
1970,0.9504710656208898,0.4480280689440194,0.9480729162071992,0,0.9818802750331506,0.7771789856366698,0.475819269632165,0.8854229264986814,0.0,0.0,32.42592480270095,12.440895198762178,-0.5919305399796533,49.183793191122376,0.6,0.9456337972895208,83.78834700736654,0.12236858777287808,0.0,0.0,0.0,0.0
1975,0.9504588394204518,0.44802949590835994,0.9480992450368521,0,0.9818778411634294,0.777176702026952,0.47582090616485734,0.8854249822801664,0.0,0.0,32.42586628076994,12.440847734988338,-0.5919312954288448,49.18377256823274,0.6,0.9456321697991604,83.78795885961763,0.12236589748367938,0.0,0.0,0.0,0.0
1980,0.9504395817476582,0.44806298787960447,0.9480978082560925,0,0.9818740075385063,0.7771731050788276,0.47585508367765816,0.8854207514261965,0.0,0.0,32.42577410199334,12.440493993386362,-0.5919490264133415,49.18349953464843,0.6,0.9456467228562102,83.78824177176116,0.12237288401770191,0.0,0.0,0.0,0.0
1985,0.9504204140639898,0.4480963233463105,0.9480963781892617,0,0.9818701918277184,0.777169524938872,0.4758891014760501,0.8854165403425721,0.0,0.0,32.42568235395869,12.440141904782527,-0.5919666745427703,49.183227776921996,0.6,0.9456612088432995,83.78852336894653,0.12237983822977462,0.0,0.0,0.0,0.0
1990,0.9504013357401521,0.4481295034029153,0.9480949547894091,0,0.9818663939057921,0.7771659614895456,0.4759229606769619,0.8854123488910394,0.0,0.0,32.42559103365381,12.439791457617401,-0.5919842403965374,49.18295728613134,0.6,0.9456756282230043,83.78880366032081,0.12238676034368268,0.0,0.0,0.0,0.0
1995,0.9503823461527042,0.44816252913367544,0.9480935380100209,0,0.9818626136486188,0.777162414614402,0.47595666238693163,0.8854081769346298,0.0,0.0,32.425500138094534,12.439442640439093,-0.5920017245486591,49.182688053437396,0.6,0.9456899814536568,83.78908265494653,0.12239365058115063,0.0,0.0,0.0,0.0
2000,0.9503634446839917,0.44819540161278476,0.9480921278050152,0,0.9818588509332422,0.777158884198076,0.4759902077022278,0.885404024337647,0.0,0.0,32.42540966432439,12.43909544190198,-0.5920191275678244,49.1824200700831,0.6,0.9457042689893947,83.78936036180242,0.1224005091618647,0.0,0.0,0.0,0.0
2005,0.9503446307220786,0.44822812190449074,0.9480907241287362,0,0.9818551056378442,0.7771553701262699,0.47602359770896746,0.8853998909656501,0.0,0.0,32.4253196094143,12.438749850765506,-0.5920364500174564,49.18215332739247,0.6,0.9457184912802067,83.78963678978457,0.12240733630349779,0.0,0.0,0.0,0.0
2010,0.9503259036606826,0.44826069106320965,0.9480893269359504,0,0.981851377641732,0.7771518722857423,0.47605683348323413,0.8853957766854407,0.0,0.0,32.425229970462226,12.438405855892938,-0.5920536924557738,49.1818878167697,0.6,0.9457326487719824,83.78991194770735,0.12241413222173125,0.0,0.0,0.0,0.0
2015,0.9503072628991087,0.44829311013363954,0.9480879361818411,0,0.9818476668253255,0.7771483905642955,0.4760899160911931,0.8853916813650479,0.0,0.0,32.42514074459287,12.438063446250204,-0.5920708554358501,49.181623529698186,0.6,0.9457467419065572,83.7901858443042,0.12242089713027816,0.0,0.0,0.0,0.0
2020,0.9502887078421857,0.44832538015087203,0.9480865518220035,0,0.9818439730701438,0.7771449248507635,0.4761228465892055,0.8853876048737145,0.0,0.0,32.42505192895741,12.437722610904672,-0.5920879395056732,49.18136045773965,0.6,0.945760771121759,83.79045848822878,0.12242763124090535,0.0,0.0,0.0,0.0
2025,0.9502702379002026,0.4483575021405026,0.9480851738124405,0,0.9818402962587933,0.7771414750349999,0.47615562602394046,0.8853835470818825,0.0,0.0,32.42496352073311,12.437383339024029,-0.5921049452082034,49.18109859253321,0.6,0.9457747368514533,83.79072988805571,0.1224343347634563,0.0,0.0,0.0,0.0
2030,0.9502518524888465,0.4483894771187389,0.9480838021095573,0,0.9818366362749547,0.7771380410078668,0.47618825543248644,0.8853795078611801,0.0,0.0,32.42487551712311,12.437045619875104,-0.5921218730814316,49.18083792579454,0.6,0.9457886395255879,83.79100005228149,0.12244100790587195,0.0,0.0,0.0,0.0
2035,0.9502335510291404,0.44842130609250835,0.9480824366701577,0,0.9818329930033709,0.7771346226612229,0.47622073584246033,0.885375487084408,0.0,0.0,32.424787915356085,12.436709442822753,-0.5921387236584349,49.18057844931494,0.6,0.9458024795702371,83.79126898932549,0.12244765087421262,0.0,0.0,0.0,0.0
2040,0.9502137631955523,0.4484259372172152,0.9481072926598378,0,0.9818290538393386,0.7771309266896653,0.47622517981335766,0.8853757234234507,0.0,0.0,32.42469319891183,12.436611894062857,-0.5921411754221659,49.180527197515396,0.6,0.9457979700017524,83.79068371351198,0.12244678189258364,0.0,0.0,0.0,0.0
2045,0.9501940653066622,0.4484305472913552,0.9481320356677466,0,0.9818251325805972,0.7771272475179783,0.47622960359971206,0.8853759586882248,0.0,0.0,32.42459891299687,12.43651478870641,-0.5921436160415163,49.18047617867857,0.6,0.9457934809414921,83.79010109929622,0.12244591686504198,0.0,0.0,0.0,0.0
2050,0.9501744567506016,0.4484351364581295,0.9481566664624677,0,0.9818212291053423,0.7771235850318774,0.47623400733872967,0.8853761928860386,0.0,0.0,32.42450505468243,12.436418123737072,-0.5921460455922983,49.180425391219686,0.6,0.9457890122498769,83.78952112856365,0.12244505576466065,0.0,0.0,0.0,0.0
2053,0.950154936921039,0.44843970485944323,0.9481811858056289,1,0.9818173432928712,0.7771199391181117,0.4762383911663752,0.8853764260241339,0.0,0.0,32.42441162106625,12.436321896165785,-0.5921484641496378,49.180374833568315,0.6,0.9457845637885888,83.78894378336364,0.12244419856475655,0.0,0.0,0.0,0.0
2055,0.9501355052171178,0.44844425263592036,0.9482055944519813,1,0.9818134750235716,0.7771163096644533,0.4762427552173872,0.8853766581096869,0.0,0.0,32.424318609272255,12.436226103030481,-0.5921508717879826,49.18032450416818,0.6,0.9457801354205606,83.78836904590773,0.12244334523888827,0.0,0.0,0.0,0.0
2060,0.9501161610433944,0.44844877992691784,0.9482298931494763,1,0.9818096241789085,0.7771126965596852,0.4762470996252909,0.8853768891498094,0.0,0.0,32.42422601645031,12.436130741395793,-0.5921532685811096,49.18027440147706,0.6,0.9457757270099596,83.78779689856776,0.12244249576085238,0.0,0.0,0.0,0.0
2065,0.9500969038097776,0.4484532868705401,0.948254082639342,1,0.9818057906414124,0.7771090996935903,0.4762514245224123,0.8853771191515495,0.0,0.0,32.424133839775884,12.436035808352717,-0.5921556546021327,49.18022452396658,0.6,0.9457713384221758,83.78722732387419,0.12244165010468115,0.0,0.0,0.0,0.0
2070,0.9500777329314686,0.4484577736036528,0.948278163656159,1,0.9818019742946674,0.7771055189569397,0.4762557300398917,0.8853773481218915,0.0,0.0,32.424042076449766,12.435941301018355,-0.5921580299235099,49.18017487012206,0.6,0.9457669695238062,83.7866603045142,0.12244080824464054,0.0,0.0,0.0,0.0
2075,0.9500586478289014,0.44846224026189696,0.9483021369279343,1,0.9817981750232994,0.7771019542414822,0.47626001630769643,0.8853775760677578,0.0,0.0,32.42395072369782,12.4358472165356,-0.5921603946170508,49.180125438442396,0.6,0.9457626201826425,83.78609582332986,0.12243997015522647,0.0,0.0,0.0,0.0
2080,0.9500396479276849,0.4484666869797026,0.9483260031761749,1,0.9817943927129642,0.777098405439933,0.4762642834546346,0.8853778029960085,0.0,0.0,32.423859778770655,12.435753552072864,-0.5921627487539244,49.180076227439876,0.6,0.9457582902676573,83.78553386331666,0.12243913581116316,0.0,0.0,0.0,0.0
2085,0.9500207326585451,0.4484711138903019,0.9483497631159601,1,0.9817906272503365,0.7770948724459631,0.47626853160836746,0.8853780289134431,0.0,0.0,32.42376923894339,12.435660304823763,-0.5921650924046648,49.180027235640026,0.6,0.9457539796489913,83.78497440762153,0.12243830518740001,0.0,0.0,0.0,0.0
2090,0.9500019014572683,0.44847552112574307,0.9483734174560129,1,0.9817868785230983,0.7770913551541886,0.4762727608954224,0.8853782538268001,0.0,0.0,32.42367910151536,12.43556747200688,-0.5921674256391797,49.17997846158153,0.6,0.9457496881979399,83.78441743954137,0.12243747825910951,0.0,0.0,0.0,0.0
2090,0.9499831537646444,0.44847990881690286,0.9483969668987706,2,0.9817831464199277,0.7770878534601603,0.4762769714412054,0.8853784777427587,0.0,0.0,32.423589363809846,12.435475050865463,-0.5921697485267565,49.17992990381596,0.6,0.9457454157869403,83.78386294252122,0.12243665500168448,0.0,0.0,0.0,0.0
