light,floor,obj,v,minDist,closeConfig,close,safeclose,robustness,v2,neighSafe
0.6,0.35,0.9,1,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.5, 0.35, 1.0], [0.5, 0.3, 1.0], [0.5, 0.4, 0.8], [0.5, 0.4, 0.9], [0.6, 0.45, 0.8], [0.6, 0.45, 0.9], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.8], [0.7, 0.4, 1.0], [0.6, 0.25, 0.9], [0.7, 0.3, 0.8], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.6, 0.4, 0.9], [0.6, 0.4, 0.8], [0.6, 0.3, 1.0], [0.7, 0.35, 0.8]]",19,11,0.8421052631578947,0.0,0.5789473684210527
0.6,0.25,0.9,0,0.19999999999999996,"[[0.5, 0.25, 1.0], [0.5, 0.3, 1.0], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.8], [0.6, 0.35, 0.9], [0.7, 0.3, 0.8], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.6, 0.3, 1.0], [0.7, 0.25, 0.8]]",11,5,0.6363636363636364,1.0,0.45454545454545453
0.7,0.3,0.8,0,0.19999999999999996,"[[0.8, 0.3, 0.8], [0.6, 0.3, 0.7], [0.8, 0.3, 0.9], [0.7, 0.4, 0.7], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.8], [0.6, 0.35, 0.9], [0.6, 0.25, 0.9], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.6, 0.4, 0.8], [0.7, 0.35, 0.8], [0.7, 0.25, 0.8]]",14,7,0.7857142857142857,0.0,0.5
0.9,0.3,0.7,0,0.19999999999999996,"[[0.8, 0.25, 0.7], [0.8, 0.35, 0.7], [0.8, 0.3, 0.8], [0.8, 0.35, 0.6], [0.8, 0.25, 0.6], [1.0, 0.4, 0.7], [0.9, 0.4, 0.8], [0.9, 0.25, 0.6], [0.9, 0.35, 0.6], [0.9, 0.35, 0.7], [0.9, 0.25, 0.7], [0.9, 0.3, 0.6], [1.0, 0.3, 0.8], [0.8, 0.4, 0.7]]",14,7,0.7142857142857143,0.0,0.5
0.9,0.3,0.5,13,0.19999999999999996,"[[0.8, 0.25, 0.5], [0.8, 0.35, 0.5], [0.8, 0.35, 0.6], [0.8, 0.25, 0.6], [0.9, 0.35, 0.5], [0.9, 0.25, 0.5], [1.0, 0.4, 0.5], [0.9, 0.25, 0.6], [0.9, 0.35, 0.6], [0.9, 0.3, 0.6], [0.8, 0.4, 0.5]]",11,1,0.2727272727272727,1.0,0.09090909090909091
1.0,0.3,0.8,0,0.19999999999999996,"[[1.0, 0.4, 0.7], [0.9, 0.4, 0.8], [0.9, 0.3, 0.7], [1.0, 0.35, 0.8], [1.0, 0.25, 0.8], [1.0, 0.25, 0.9], [1.0, 0.35, 0.9], [1.0, 0.3, 0.9]]",8,2,0.75,1.0,0.25
0.8,0.5,0.6,0,0.19999999999999996,"[[0.7, 0.5, 0.7], [0.7, 0.5, 0.6], [0.7, 0.5, 0.5], [0.7, 0.4, 0.6], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.5], [0.8, 0.45, 0.7], [0.8, 0.4, 0.5], [0.8, 0.45, 0.6]]",15,4,0.4,1.0,0.26666666666666666
1.0,0.35,0.8,0,0.19999999999999996,"[[1.0, 0.4, 0.7], [0.9, 0.4, 0.8], [1.0, 0.45, 0.8], [0.9, 0.35, 0.7], [1.0, 0.45, 0.9], [0.9, 0.4, 0.9], [1.0, 0.3, 0.8], [1.0, 0.25, 0.8], [1.0, 0.25, 0.9], [1.0, 0.35, 0.9], [1.0, 0.3, 0.9]]",11,6,0.8181818181818182,0.0,0.5454545454545454
1.0,0.25,0.8,0,0.19999999999999996,"[[0.9, 0.25, 0.7], [1.0, 0.3, 0.8], [1.0, 0.35, 0.8], [1.0, 0.25, 0.9], [1.0, 0.35, 0.9], [1.0, 0.3, 0.9]]",6,3,0.8333333333333334,0.0,0.5
1.0,0.4,1.0,0,0.19999999999999996,"[[0.9, 0.45, 1.0], [0.9, 0.3, 1.0], [1.0, 0.45, 0.9], [0.9, 0.4, 0.9], [0.9, 0.35, 1.0], [1.0, 0.35, 0.9], [1.0, 0.3, 0.9], [1.0, 0.5, 1.0]]",8,6,1.0,0.0,0.75
0.6,0.5,0.9,12,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.45, 0.8], [0.5, 0.4, 0.9], [0.5, 0.5, 0.8], [0.6, 0.45, 0.8], [0.6, 0.45, 0.9], [0.5, 0.5, 0.9], [0.6, 0.5, 0.8], [0.6, 0.4, 0.9], [0.6, 0.4, 0.8], [0.5, 0.45, 1.0], [0.7, 0.5, 1.0]]",12,3,0.5833333333333334,1.0,0.25
0.9,0.45,0.6,0,0.19999999999999996,"[[1.0, 0.5, 0.5], [1.0, 0.5, 0.6], [1.0, 0.5, 0.7], [0.8, 0.35, 0.6], [1.0, 0.4, 0.6], [0.9, 0.35, 0.5], [1.0, 0.4, 0.7], [1.0, 0.4, 0.5], [0.9, 0.35, 0.6], [0.9, 0.35, 0.7], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.8, 0.5, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.5], [0.8, 0.45, 0.7], [0.8, 0.4, 0.5], [0.8, 0.45, 0.6]]",21,8,0.47619047619047616,1.0,0.38095238095238093
0.9,0.45,0.7,13,0.19999999999999996,"[[0.9, 0.5, 0.8], [0.8, 0.35, 0.7], [1.0, 0.5, 0.6], [1.0, 0.5, 0.7], [1.0, 0.4, 0.6], [1.0, 0.4, 0.7], [0.9, 0.4, 0.8], [1.0, 0.45, 0.8], [0.9, 0.35, 0.6], [0.9, 0.35, 0.7], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.7], [0.8, 0.45, 0.6]]",17,8,0.7058823529411765,1.0,0.47058823529411764
1.0,0.25,0.9,1,0.19999999999999996,"[[0.9, 0.3, 1.0], [0.9, 0.25, 1.0], [1.0, 0.3, 0.8], [1.0, 0.35, 0.8], [1.0, 0.25, 0.8], [1.0, 0.35, 0.9], [1.0, 0.3, 0.9]]",7,3,0.8571428571428571,1.0,0.42857142857142855
0.6,0.5,0.8,1,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.5, 0.7], [0.7, 0.45, 0.8], [0.5, 0.4, 0.8], [0.5, 0.5, 0.8], [0.6, 0.45, 0.8], [0.6, 0.45, 0.9], [0.5, 0.5, 0.9], [0.6, 0.5, 0.9], [0.6, 0.4, 0.9], [0.6, 0.4, 0.8]]",11,5,0.6363636363636364,1.0,0.45454545454545453
1.0,0.35,0.9,0,0.19999999999999996,"[[0.9, 0.4, 0.8], [1.0, 0.45, 0.8], [0.9, 0.3, 1.0], [1.0, 0.45, 0.9], [0.9, 0.4, 0.9], [0.9, 0.35, 1.0], [1.0, 0.3, 0.8], [1.0, 0.35, 0.8], [1.0, 0.25, 0.8], [1.0, 0.4, 1.0], [1.0, 0.25, 0.9], [1.0, 0.3, 0.9]]",12,6,0.8333333333333334,0.0,0.5
0.8,0.5,0.7,0,0.19999999999999996,"[[0.9, 0.5, 0.8], [0.7, 0.5, 0.7], [0.7, 0.5, 0.6], [0.7, 0.4, 0.7], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.7], [0.8, 0.45, 0.6]]",11,6,0.6363636363636364,0.0,0.5454545454545454
1.0,0.3,0.9,0,0.19999999999999996,"[[0.9, 0.3, 1.0], [0.9, 0.4, 0.9], [0.9, 0.35, 1.0], [0.9, 0.25, 1.0], [1.0, 0.3, 0.8], [1.0, 0.35, 0.8], [1.0, 0.25, 0.8], [1.0, 0.4, 1.0], [1.0, 0.25, 0.9], [1.0, 0.35, 0.9]]",10,4,0.8,1.0,0.4
0.7,0.25,0.9,1,0.19999999999999996,"[[0.8, 0.3, 0.9], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.9], [0.6, 0.25, 0.9], [0.7, 0.3, 0.8], [0.7, 0.35, 0.9], [0.8, 0.25, 1.0], [0.6, 0.3, 1.0], [0.7, 0.35, 0.8], [0.7, 0.25, 0.8]]",11,6,0.7272727272727273,0.0,0.5454545454545454
0.7,0.35,0.9,1,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.45, 0.8], [0.8, 0.3, 0.9], [0.6, 0.45, 0.9], [0.7, 0.3, 0.9], [0.6, 0.35, 0.8], [0.7, 0.4, 1.0], [0.6, 0.35, 0.9], [0.6, 0.25, 0.9], [0.7, 0.3, 0.8], [0.7, 0.25, 0.9], [0.6, 0.4, 0.9], [0.8, 0.35, 1.0], [0.6, 0.4, 0.8], [0.6, 0.3, 1.0], [0.7, 0.35, 0.8], [0.7, 0.25, 0.8]]",17,10,0.8235294117647058,0.0,0.5882352941176471
0.6,0.4,0.9,0,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.45, 0.8], [0.5, 0.35, 1.0], [0.5, 0.4, 0.8], [0.5, 0.4, 0.9], [0.6, 0.45, 0.8], [0.6, 0.45, 0.9], [0.5, 0.5, 0.9], [0.7, 0.3, 0.9], [0.6, 0.35, 0.8], [0.7, 0.4, 1.0], [0.6, 0.35, 0.9], [0.6, 0.5, 0.9], [0.6, 0.5, 0.8], [0.7, 0.35, 0.9], [0.6, 0.4, 0.8], [0.6, 0.3, 1.0], [0.7, 0.35, 0.8], [0.5, 0.45, 1.0]]",19,8,0.5789473684210527,1.0,0.42105263157894735
1.0,0.5,1.0,0,0.19999999999999996,"[[0.9, 0.5, 0.9], [0.9, 0.45, 1.0], [1.0, 0.45, 0.9], [1.0, 0.4, 1.0]]",4,3,0.75,0.0,0.75
0.5,0.3,0.6,1,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.7], [0.5, 0.25, 0.7], [0.5, 0.3, 0.7], [0.5, 0.3, 0.5], [0.5, 0.35, 0.5], [0.5, 0.25, 0.5], [0.6, 0.4, 0.6]]",12,2,0.3333333333333333,1.0,0.16666666666666666
0.8,0.4,0.6,1,0.19999999999999996,"[[0.7, 0.5, 0.6], [0.8, 0.35, 0.5], [0.8, 0.35, 0.7], [0.8, 0.35, 0.6], [0.9, 0.35, 0.5], [0.7, 0.4, 0.5], [0.7, 0.4, 0.7], [0.9, 0.35, 0.6], [0.9, 0.35, 0.7], [0.7, 0.4, 0.6], [0.9, 0.3, 0.6], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.7], [0.8, 0.45, 0.5], [0.8, 0.45, 0.7], [0.8, 0.4, 0.5], [0.8, 0.45, 0.6], [0.7, 0.35, 0.6]]",23,7,0.4782608695652174,1.0,0.30434782608695654
0.5,0.25,0.6,1,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.7], [0.5, 0.25, 0.7], [0.5, 0.3, 0.7], [0.5, 0.3, 0.5], [0.5, 0.35, 0.5], [0.5, 0.25, 0.5]]",11,1,0.2727272727272727,1.0,0.09090909090909091
0.5,0.35,0.6,0,0.19999999999999996,"[[0.5, 0.45, 0.6], [0.6, 0.3, 0.5], [0.5, 0.45, 0.7], [0.5, 0.45, 0.5], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.7], [0.5, 0.25, 0.7], [0.5, 0.3, 0.7], [0.5, 0.3, 0.5], [0.5, 0.35, 0.5], [0.5, 0.25, 0.5], [0.6, 0.4, 0.6]]",15,2,0.26666666666666666,1.0,0.13333333333333333
0.5,0.35,0.7,1,0.19999999999999996,"[[0.5, 0.45, 0.6], [0.5, 0.45, 0.7], [0.5, 0.4, 0.8], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.6, 0.35, 0.8], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.25, 0.7], [0.5, 0.3, 0.7], [0.6, 0.4, 0.6]]",12,5,0.5833333333333334,1.0,0.4166666666666667
0.5,0.25,0.7,1,0.19999999999999996,"[[0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.6, 0.25, 0.8], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.7], [0.5, 0.3, 0.7]]",8,2,0.5,1.0,0.25
0.8,0.25,1.0,1,0.19999999999999996,"[[0.8, 0.3, 0.9], [0.9, 0.3, 1.0], [0.9, 0.35, 1.0], [0.9, 0.25, 1.0], [0.7, 0.25, 0.9], [0.8, 0.35, 1.0]]",6,3,0.6666666666666666,1.0,0.5
0.8,0.35,1.0,0,0.19999999999999996,"[[0.8, 0.45, 1.0], [0.8, 0.4, 1.0], [0.8, 0.3, 0.9], [0.9, 0.45, 1.0], [0.9, 0.3, 1.0], [0.9, 0.4, 0.9], [0.9, 0.35, 1.0], [0.9, 0.25, 1.0], [0.7, 0.4, 1.0], [0.7, 0.35, 0.9], [0.8, 0.25, 1.0]]",11,6,0.6363636363636364,0.0,0.5454545454545454
0.8,0.4,0.7,0,0.19999999999999996,"[[0.7, 0.5, 0.7], [0.8, 0.35, 0.7], [0.8, 0.3, 0.8], [0.8, 0.35, 0.6], [0.7, 0.4, 0.7], [0.9, 0.4, 0.8], [0.9, 0.35, 0.6], [0.9, 0.35, 0.7], [0.7, 0.4, 0.6], [0.9, 0.3, 0.7], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.45, 0.7], [0.8, 0.45, 0.6]]",17,8,0.7058823529411765,1.0,0.47058823529411764
0.5,0.3,0.7,1,0.19999999999999996,"[[0.5, 0.4, 0.8], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.7], [0.5, 0.25, 0.7]]",8,2,0.5,1.0,0.25
0.6,0.4,0.8,0,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.45, 0.8], [0.5, 0.4, 0.8], [0.6, 0.3, 0.7], [0.5, 0.4, 0.9], [0.5, 0.5, 0.8], [0.6, 0.45, 0.8], [0.6, 0.45, 0.9], [0.7, 0.4, 0.7], [0.6, 0.35, 0.8], [0.6, 0.35, 0.9], [0.7, 0.3, 0.8], [0.6, 0.5, 0.9], [0.6, 0.5, 0.8], [0.7, 0.35, 0.9], [0.6, 0.4, 0.9], [0.7, 0.35, 0.8]]",17,8,0.6470588235294118,1.0,0.47058823529411764
0.8,0.45,0.5,13,0.19999999999999996,"[[0.8, 0.35, 0.5], [0.7, 0.5, 0.5], [0.8, 0.35, 0.6], [0.9, 0.35, 0.5], [0.7, 0.4, 0.5], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.8, 0.4, 0.6], [0.8, 0.4, 0.5], [0.8, 0.45, 0.6]]",12,4,0.3333333333333333,1.0,0.3333333333333333
0.6,0.3,1.0,0,0.19999999999999996,"[[0.5, 0.35, 1.0], [0.5, 0.25, 1.0], [0.5, 0.3, 1.0], [0.7, 0.3, 0.9], [0.7, 0.4, 1.0], [0.6, 0.35, 0.9], [0.6, 0.25, 0.9], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.6, 0.4, 0.9]]",10,3,0.5,1.0,0.3
0.7,0.35,0.8,0,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.7, 0.45, 0.8], [0.8, 0.35, 0.7], [0.8, 0.3, 0.8], [0.6, 0.45, 0.8], [0.7, 0.4, 0.7], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.8], [0.6, 0.35, 0.9], [0.7, 0.3, 0.8], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.6, 0.4, 0.9], [0.6, 0.4, 0.8], [0.7, 0.25, 0.8]]",16,9,0.75,0.0,0.5625
0.7,0.25,0.8,0,0.19999999999999996,"[[0.8, 0.25, 0.7], [0.8, 0.3, 0.8], [0.7, 0.3, 0.9], [0.6, 0.25, 0.8], [0.6, 0.35, 0.8], [0.6, 0.25, 0.9], [0.7, 0.3, 0.8], [0.7, 0.25, 0.9], [0.7, 0.35, 0.9], [0.7, 0.35, 0.8]]",10,6,0.7,0.0,0.6
0.5,0.45,1.0,123,0.19999999999999996,"[[0.5, 0.35, 1.0], [0.5, 0.4, 0.9], [0.6, 0.45, 0.9], [0.5, 0.5, 0.9], [0.6, 0.5, 0.9], [0.6, 0.4, 0.9]]",6,1,0.5,1.0,0.16666666666666666
0.8,0.45,0.7,0,0.19999999999999996,"[[0.7, 0.5, 0.7], [0.7, 0.45, 0.8], [0.8, 0.35, 0.7], [0.8, 0.35, 0.6], [0.7, 0.4, 0.7], [0.9, 0.35, 0.7], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.6]]",13,8,0.7692307692307693,0.0,0.6153846153846154
0.5,0.3,0.5,123,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.5], [0.5, 0.25, 0.5]]",7,1,0.2857142857142857,1.0,0.14285714285714285
0.8,0.4,0.5,13,0.19999999999999996,"[[0.8, 0.35, 0.5], [0.7, 0.5, 0.5], [0.8, 0.35, 0.6], [0.9, 0.35, 0.5], [0.7, 0.4, 0.5], [0.9, 0.35, 0.6], [0.7, 0.4, 0.6], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.9, 0.3, 0.5], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.8, 0.4, 0.6], [0.8, 0.45, 0.5], [0.8, 0.45, 0.6]]",15,4,0.26666666666666666,1.0,0.26666666666666666
0.5,0.35,0.5,13,0.19999999999999996,"[[0.5, 0.45, 0.6], [0.6, 0.3, 0.5], [0.5, 0.45, 0.5], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.3, 0.5], [0.5, 0.25, 0.5], [0.6, 0.4, 0.6]]",10,3,0.4,1.0,0.3
0.5,0.25,0.5,13,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.6, 0.3, 0.6], [0.5, 0.3, 0.6], [0.5, 0.25, 0.6], [0.5, 0.35, 0.6], [0.5, 0.3, 0.5], [0.5, 0.35, 0.5]]",7,1,0.2857142857142857,1.0,0.14285714285714285
0.7,0.5,1.0,0,0.19999999999999996,"[[0.7, 0.45, 0.9], [0.8, 0.45, 1.0], [0.8, 0.4, 1.0], [0.8, 0.5, 1.0], [0.6, 0.45, 0.9], [0.7, 0.4, 1.0], [0.6, 0.5, 0.9]]",7,4,0.7142857142857143,0.0,0.5714285714285714
0.8,0.45,0.6,0,0.19999999999999996,"[[0.7, 0.5, 0.6], [0.8, 0.35, 0.5], [0.8, 0.35, 0.7], [0.8, 0.35, 0.6], [0.9, 0.35, 0.6], [0.7, 0.4, 0.6], [0.8, 0.5, 0.5], [0.9, 0.45, 0.5], [0.8, 0.5, 0.6], [0.9, 0.45, 0.6], [0.9, 0.45, 0.7], [0.8, 0.5, 0.7], [0.8, 0.4, 0.6], [0.8, 0.4, 0.7], [0.8, 0.45, 0.5], [0.8, 0.45, 0.7], [0.8, 0.4, 0.5], [0.7, 0.35, 0.6]]",18,4,0.4444444444444444,1.0,0.2222222222222222
0.7,0.25,0.6,1,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.8, 0.25, 0.5], [0.8, 0.25, 0.7], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.8, 0.35, 0.6], [0.8, 0.25, 0.6], [0.7, 0.35, 0.6]]",8,1,0.625,1.0,0.125
0.7,0.35,0.6,0,0.19999999999999996,"[[0.6, 0.3, 0.5], [0.8, 0.35, 0.5], [0.8, 0.35, 0.7], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.8, 0.35, 0.6], [0.8, 0.25, 0.6], [0.7, 0.4, 0.5], [0.7, 0.4, 0.7], [0.7, 0.4, 0.6], [0.8, 0.4, 0.6], [0.8, 0.45, 0.6], [0.7, 0.25, 0.6], [0.6, 0.4, 0.6]]",14,4,0.5714285714285714,1.0,0.2857142857142857
0.6,0.4,0.6,0,0.19999999999999996,"[[0.5, 0.45, 0.6], [0.6, 0.3, 0.5], [0.5, 0.45, 0.7], [0.7, 0.5, 0.6], [0.5, 0.45, 0.5], [0.6, 0.3, 0.7], [0.6, 0.3, 0.6], [0.7, 0.4, 0.5], [0.7, 0.4, 0.7], [0.7, 0.4, 0.6], [0.5, 0.3, 0.6], [0.5, 0.35, 0.6], [0.5, 0.35, 0.7], [0.5, 0.35, 0.5], [0.7, 0.35, 0.6]]",15,3,0.4,1.0,0.2
